Family,Variety,File_Name,Avg_Entropy,Avg_Wordsize,Avg_Length,Avg_Num_Equals,Avg_Num_Dashes,Avg_Num_Slashes,Avg_Num_Pluses,Avg_Sum_RepChars,class
FakeInst,variety3,48aed8a2f6434e868992eced74264338,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,48c14e909bff362c9beb217018e6f99d,0.3132,51.1074,14.1074,0.0481,0.0148,0.0296,0.0148,8.6259,0
FakeInst,variety3,48e0b084517d6dd68afc0cd0fb374d89,0.2222,43.9107,6.9107,0.0268,0.0089,0.0625,0.0,3.2054,0
FakeInst,variety3,48eb195c8785d03b7a8f1ecdf9044a02,0.3697,55.2206,18.2206,0.2287,0.0324,0.0061,0.002,11.4332,0
FakeInst,variety3,49b27efaef946e877f1a086ee20f4b62,0.2538,46.1339,9.1339,0.0315,0.0394,0.063,0.0079,4.7717,0
FakeInst,variety3,49d53d19a23104dabaa433019c71bd3c,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,49f1f76118238d35535757cc19812ba2,0.3193,51.3556,14.3556,0.0481,0.0593,0.0148,0.0148,8.7741,0
FakeInst,variety3,4a1f70bd23276bd75462b5cf51d7b190,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,4a663e0ab33bf6730a9af1c0ec4982fd,0.2334,45.172,8.172,0.0108,0.0323,0.0108,0.0108,4.1828,0
FakeInst,variety3,4b23c6ebd7b6e95479d53e2b2c7b541c,0.222,43.7395,6.7395,0.0252,0.0084,0.0588,0.0,3.042,0
FakeInst,variety3,4b40d9e42fe61c23b77003b2429a7e8e,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,4d582975ec979c49c309312c3f8b224e,0.2341,44.95,7.95,0.05,0.0143,0.05,0.0143,4.0786,0
FakeInst,variety3,4dbae95913005ac9e5d18212c9a01ee4,0.3118,51.0265,14.0265,0.0455,0.0152,0.0152,0.0152,8.5492,0
FakeInst,variety3,4e0562f5ba7adc40f017b4a6251ee1cf,0.2378,45.5905,8.5905,0.0286,0.0286,0.0095,0.0286,4.5524,0
FakeInst,variety3,4e20b524cb093c79648cc5bc206ef266,0.2538,46.1339,9.1339,0.0315,0.0394,0.063,0.0079,4.7717,0
FakeInst,variety3,4eff729ad8eafd2562228c7e41fd8201,0.2327,45.2371,8.2371,0.0,0.0309,0.0,0.0103,4.3093,0
FakeInst,variety3,4f3e07fec0442af1fd1d121fa7a46c13,0.2369,45.4124,8.4124,0.0103,0.0309,0.0309,0.0103,4.3402,0
FakeInst,variety3,4fb0de50d33411a9e02bfcaee876e34e,0.3179,51.262,14.262,0.048,0.059,0.0148,0.0148,8.6974,0
FakeInst,variety3,4fe3e70e2a8dc03498201d7ee974d453,0.2367,45.7345,8.7345,0.0265,0.0531,0.0442,0.0265,4.7257,0
FakeInst,variety3,4ffe69ca934bd3386dfddc59f92462be,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,50456064de112ae488bbc3e2bbd64154,0.3115,51.0341,14.0341,0.0455,0.0152,0.0152,0.0152,8.5795,0
FakeInst,variety3,508e325b62ed5b2c9cdd777827e9ffd6,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,50ab29b1921149258c66b26b6fce36be,0.2334,45.6,8.6,0.0111,0.0333,0.0111,0.0111,4.6556,0
FakeInst,variety3,5139f307c1b910126b9c02dce2e6690b,0.2221,43.8376,6.8376,0.0256,0.0085,0.0598,0.0,3.1709,0
FakeInst,variety3,514e1c6450546db967191ced6610fa0d,0.3171,51.2426,14.2426,0.0478,0.0588,0.0147,0.0147,8.7132,0
FakeInst,variety3,517820a3d8cbcb1986c434ca9d5a2b81,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,51a7c08ca6580c82df523bea2dc177fb,0.3201,51.4253,14.4253,0.0498,0.0383,0.0153,0.0153,8.7931,0
FakeInst,variety3,51d0a6fd7e0d4967692306e2c58a9430,0.2538,46.1339,9.1339,0.0315,0.0394,0.063,0.0079,4.7717,0
FakeInst,variety3,5221a70314be3ee4a5e80453a1cdefc1,0.2556,46.1043,9.1043,0.0348,0.0261,0.0,0.0087,4.7913,0
FakeInst,variety3,522ba9086546aa7774cf184383374c24,0.2369,45.4124,8.4124,0.0103,0.0309,0.0309,0.0103,4.3402,0
FakeInst,variety3,5283253f7907706d1e5089a7d251c4f6,0.2222,43.9107,6.9107,0.0268,0.0089,0.0625,0.0,3.2054,0
FakeInst,variety3,52df12386b827dfa3863373d70cb4918,0.2221,43.8376,6.8376,0.0256,0.0085,0.0598,0.0,3.1709,0
FakeInst,variety3,52e398ec5ce8e9c8b7e09bcd8198bfc5,0.2226,43.9478,6.9478,0.0261,0.0087,0.0435,0.0,3.2522,0
FakeInst,variety3,53d0c13e03a885850ca9329d275a3bf7,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,5464a18feec735a5ebb40ef0dcffda8f,0.2227,44.1364,7.1364,0.0273,0.0091,0.0455,0.0,3.4091,0
FakeInst,variety3,54a3e4702b161d64085476a1c465af32,0.32,51.4074,14.4074,0.0481,0.0593,0.0148,0.0148,8.8111,0
FakeInst,variety3,54a53999013dd1838d2064f19428d713,0.3194,51.5039,14.5039,0.0551,0.0394,0.0079,0.0157,8.9016,0
FakeInst,variety3,54d897f56d46ca8c85604de5ec082e48,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,55128269aef5a5c0040acbeec9cbda83,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,5531dd87ca275a9516c5739580bb1c89,0.3171,51.2426,14.2426,0.0478,0.0588,0.0147,0.0147,8.7132,0
FakeInst,variety3,55431c608e9ad9be761fcc613e56f967,0.2181,43.7345,6.7345,0.0265,0.0088,0.0442,0.0177,3.1327,0
FakeInst,variety3,56369def7c111ff7256dba26bea9ab78,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,5671a3cb4a56e62067edd6edc5ee7f3d,0.2491,46.0,9.0,0.0093,0.0374,0.0187,0.0093,4.8692,0
FakeInst,variety3,569505e76c4097eca63293848e9403a3,0.2229,44.1339,7.1339,0.0268,0.0089,0.0625,0.0,3.4464,0
FakeInst,variety3,56c1376f85388bd3e747dada100ee856,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,56c9c95a932c51b8df144f7ed4a9f1d3,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,56d946c0f7ea42bdeba9d49420ae725c,0.3201,51.685,14.685,0.0551,0.0394,0.0079,0.0157,9.0551,0
FakeInst,variety3,56f3b938eb271b929f4b747ec2618b07,0.2567,46.1754,9.1754,0.0351,0.0263,0.0,0.0088,4.8509,0
FakeInst,variety3,574bccc370f8afac90e1ed0286bf8069,0.2222,43.9107,6.9107,0.0268,0.0089,0.0625,0.0,3.2054,0
FakeInst,variety3,57874cb60d236e9b0239755b29e65aa5,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,5787dc83e9b54e4d4efed02fc1a5c2f1,0.3079,50.9074,13.9074,0.0407,0.0185,0.0148,0.0148,8.5,0
FakeInst,variety3,5792fec2bfa0df4c9d46ebbbecf8961e,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,57a9816fbc1e96da350371b3e4c561fd,0.3129,51.2923,14.2923,0.05,0.0615,0.0077,0.0154,8.8154,0
FakeInst,variety3,57e492128980617c392609f9a9fa105f,0.2352,45.3021,8.3021,0.0,0.0313,0.0,0.0104,4.3333,0
FakeInst,variety3,57e868d46163387793fd3e260ed56ac4,0.32,51.4074,14.4074,0.0481,0.0593,0.0148,0.0148,8.8111,0
FakeInst,variety3,581d551c8316b0861294dea7e3507034,0.245,45.7642,8.7642,0.0,0.0377,0.0094,0.0094,4.717,0
FakeInst,variety3,5882485b87e2867780c85ab89c879705,0.3131,51.2188,14.2188,0.0469,0.0156,0.0156,0.0156,8.7227,0
FakeInst,variety3,58a82dd80950e97a5d7d5ccbd7392773,0.3136,51.0595,14.0595,0.0446,0.0149,0.0223,0.0149,8.5539,0
FakeInst,variety3,58b521cf1cba861fe70d902892c0e6db,0.2355,45.0072,8.0072,0.0504,0.0144,0.0504,0.0144,4.1223,0
FakeInst,variety3,58eb36f4e638919bc2e72471f9498081,0.3249,52.0549,15.0549,0.0464,0.0295,0.0084,0.0084,9.346,0
FakeInst,variety3,590a72f4955436096c3206c1016a084b,0.3093,50.8686,13.8686,0.0401,0.0182,0.0219,0.0146,8.4307,0
FakeInst,variety3,59584958f23d891af8ca8aff0e9ba167,0.3188,51.5095,14.5095,0.0494,0.038,0.0152,0.0152,8.9087,0
FakeInst,variety3,598a9952ae60e9f9ffec1615e6d257ec,0.307,50.7704,13.7704,0.0407,0.0185,0.0222,0.0148,8.3815,0
FakeInst,variety3,59ec411fa6eca1a62c9a0d68de27af12,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,5a1ba7546b5eb54a8b29451d04f09852,0.3696,55.1939,18.1939,0.2283,0.0323,0.0061,0.002,11.4101,0
FakeInst,variety3,5a1c15fd1c4379ffef71e1e42dd84a49,0.3199,51.4,14.4,0.0481,0.0593,0.0148,0.0148,8.8,0
FakeInst,variety3,5a2b8c00a999ac0a53bc8e5a698cb5f8,0.2219,43.9478,6.9478,0.0261,0.0087,0.0435,0.0,3.2696,0
FakeInst,variety3,5a33276108b758a01269ae640353c7c8,0.2404,45.5957,8.5957,0.0106,0.0319,0.0319,0.0106,4.4894,0
FakeInst,variety3,5a4d3d9d50832640f9f2ce870d2a506e,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,5a6cd0ff0d12b423e0efe0c6fc83bc02,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,5adc13b9469e06a633cbf6a6200e7fab,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,5afb61d0c774ad38c10952bf88a55b1c,0.2363,46.1429,9.1429,0.0286,0.0095,0.0476,0.019,5.2095,0
FakeInst,variety3,5b40641700d3b92be8ae1a1b43f7fb4b,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,5b7a42f6f5d973b753432335813f9d8c,0.3184,51.3849,14.3849,0.0491,0.0604,0.0075,0.0151,8.8038,0
FakeInst,variety3,5c5a977302c2fcf4cf1470fb5c3cc2e4,0.3133,51.0669,14.0669,0.0446,0.0149,0.0223,0.0149,8.5836,0
FakeInst,variety3,5cb9ee7b5bafa906a538035744a15c79,0.3249,52.0549,15.0549,0.0464,0.0295,0.0084,0.0084,9.346,0
FakeInst,variety3,5cd81f2ac0711657cf987665b5ec6842,0.2222,43.7983,6.7983,0.0252,0.0084,0.0588,0.0,3.1261,0
FakeInst,variety3,5cee026cc699768bce8933f2e828804d,0.22,44.0777,7.0777,0.0291,0.0097,0.0485,0.0291,3.4175,0
FakeInst,variety3,5d22bb974bede87b5c3cccbfc446f598,0.222,43.7395,6.7395,0.0252,0.0084,0.0588,0.0,3.042,0
FakeInst,variety3,5d2a50ac62e969f023f998cc1d66bb19,0.3696,55.198,18.198,0.2283,0.0323,0.0061,0.002,11.4141,0
FakeInst,variety3,5d48b1fc14f653be38969ab5319c2de1,0.3143,51.2977,14.2977,0.0496,0.0382,0.0076,0.0153,8.7748,0
FakeInst,variety3,5d59c7c74c7133d94b8a257d749c823a,0.222,43.7395,6.7395,0.0252,0.0084,0.0588,0.0,3.042,0
FakeInst,variety3,5d923d40c46d4cc7883feec9c5fa1f82,0.3184,51.692,14.692,0.052,0.04,0.008,0.016,9.076,0
FakeInst,variety3,5d9ae37618766597088a907ca0f9a7ae,0.2507,47.2542,10.2542,0.0,0.0339,0.0085,0.0085,6.0932,0
FakeInst,variety3,5dc37c271c486e00a946caa77b75a8c5,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,5e1b77f2573b25616b1ae606a14754a2,0.2556,46.1043,9.1043,0.0348,0.0261,0.0,0.0087,4.7913,0
FakeInst,variety3,5e95e8903261ab28aa6abec73035bbe6,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,5ea3106070f79f8f6c02a8267e94f786,0.2222,43.9107,6.9107,0.0268,0.0089,0.0625,0.0,3.2054,0
FakeInst,variety3,5ec5e1626313c79ebe1d574b570a6859,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,5f0339c553dce3a37168e61a1c9e7148,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,5f424538b35b75993769bc0100a74074,0.3193,51.3556,14.3556,0.0481,0.0593,0.0148,0.0148,8.7741,0
FakeInst,variety3,5f7165aed1b83161b2cd7b51a0483305,0.2491,46.0,9.0,0.0093,0.0374,0.0187,0.0093,4.8692,0
FakeInst,variety3,5faf00dda05b0ed7d5bb471c20cc3405,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,5fb1a7320c3216ff12ac3d0a312ef792,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,5fdd20e719ba150a41ecb43b3411e139,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,6010dd9d1cacf6b3fe8c59677e5b2394,0.222,43.7395,6.7395,0.0252,0.0084,0.0588,0.0,3.042,0
FakeInst,variety3,602580cf308509ddd12cc138af85916d,0.3173,51.2519,14.2519,0.0489,0.0602,0.015,0.015,8.6955,0
FakeInst,variety3,6030c888464266a68040eea75934dcbd,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,60564847cd8cc6217d2118a173e2722b,0.3196,51.3962,14.3962,0.05,0.0385,0.0154,0.0154,8.7769,0
FakeInst,variety3,6064d7dc8de2f6e1f8f7ca1985fa6c40,0.2529,46.184,9.184,0.032,0.04,0.064,0.008,4.848,0
FakeInst,variety3,60651051226a188b982f1b438cde315e,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,6069a22f1051fd06b68cb8ce89fd9a66,0.3193,51.3741,14.3741,0.0481,0.0593,0.0148,0.0148,8.8,0
FakeInst,variety3,608893b135026f1e081f5d5da189c102,0.2222,43.7983,6.7983,0.0252,0.0084,0.0588,0.0,3.1261,0
FakeInst,variety3,613f1ecf1075793dbe9f46a9ac0b39fd,0.2525,46.184,9.184,0.032,0.04,0.064,0.008,4.864,0
FakeInst,variety3,61b657b3a6e640d5025b63eb0e22ccda,0.3202,51.8474,14.8474,0.0562,0.0402,0.008,0.0161,9.2209,0
FakeInst,variety3,6215444a2046828ac069574e4231a4e2,0.2538,46.1339,9.1339,0.0315,0.0394,0.063,0.0079,4.7717,0
FakeInst,variety3,626bdbb531a386131afe057308599d57,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,627603dd166e05c2cd500f71ab49609e,0.316,51.8679,14.8679,0.0491,0.0151,0.0226,0.0151,9.3623,0
FakeInst,variety3,63fb3018ff9811f2f34c39bbf68baafd,0.32,51.7154,14.7154,0.0514,0.0395,0.0079,0.0158,9.0909,0
FakeInst,variety3,640856b93e9ad3787c89d3edc28eb50a,0.2491,46.0,9.0,0.0093,0.0374,0.0187,0.0093,4.8692,0
FakeInst,variety3,6435ae84fc3d86d405b0bce12c3f9815,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,64589501ffeac317f579db9c3b052f6d,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,648369a1c5cc3dd7a2896b6a935938b7,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,64bd52c563b83d490b3d64858f70df46,0.3236,51.8958,14.8958,0.0458,0.0292,0.0083,0.0083,9.1875,0
FakeInst,variety3,6520be4d6f0740ebaada45805a0ea446,0.2567,46.1754,9.1754,0.0351,0.0263,0.0,0.0088,4.8509,0
FakeInst,variety3,656f962f5750ae9771d4d37771ef17e9,0.2369,45.4124,8.4124,0.0103,0.0309,0.0309,0.0103,4.3402,0
FakeInst,variety3,657f5080ebd2652f75eb46ad3e20d73f,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,65e01cb06a216d0e5f3c82ddca7f1a1a,0.2206,43.7966,6.7966,0.0254,0.0085,0.0593,0.0,3.161,0
FakeInst,variety3,65ebfa956c0c1f3567902edbe220bb72,0.2369,45.4124,8.4124,0.0103,0.0309,0.0309,0.0103,4.3402,0
FakeInst,variety3,661ad34ec94efd39c7c00452bf24f229,0.2221,43.8376,6.8376,0.0256,0.0085,0.0598,0.0,3.1709,0
FakeInst,variety3,66240be9a5aff4329a6abde9b262daad,0.2556,46.1043,9.1043,0.0348,0.0261,0.0,0.0087,4.7913,0
FakeInst,variety3,663e46287bacd807aa2c7f921882556e,0.3073,50.847,13.847,0.041,0.0187,0.0149,0.0149,8.4478,0
FakeInst,variety3,6671a31862a3af20b08feac6960f14dc,0.3213,51.7652,14.7652,0.0526,0.0283,0.0081,0.0162,9.1053,0
FakeInst,variety3,671a64fce40fbc22276b389df5294f71,0.2567,46.1754,9.1754,0.0351,0.0263,0.0,0.0088,4.8509,0
FakeInst,variety3,679b584b328e8d381cf12e6040c4908a,0.2556,46.1043,9.1043,0.0348,0.0261,0.0,0.0087,4.7913,0
FakeInst,variety3,67ef4fb4a307fa77f34edb9f150af2d9,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,67ffad051759d9a866d20088de6abd12,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,684651ceb7c9484ef37961475e4a5cff,0.3107,51.155,14.155,0.0426,0.0155,0.0155,0.0155,8.6899,0
FakeInst,variety3,684c6695de3fccaec0ef659df9e99f0b,0.2567,46.1754,9.1754,0.0351,0.0263,0.0,0.0088,4.8509,0
FakeInst,variety3,68a1b6d24818e25be607b88498696934,0.3079,50.9074,13.9074,0.0407,0.0185,0.0148,0.0148,8.5,0
FakeInst,variety3,68a86b6b3fde538bc516dbe720c90e7f,0.2491,46.0,9.0,0.0093,0.0374,0.0187,0.0093,4.8692,0
FakeInst,variety3,68e29c18e7f2964b3e54e5a47b4249b7,0.3193,51.3741,14.3741,0.0481,0.0593,0.0148,0.0148,8.8,0
FakeInst,variety3,694024df7a9319dafb8d6f5b3163b949,0.2367,45.7345,8.7345,0.0265,0.0531,0.0442,0.0265,4.7257,0
FakeInst,variety3,694df049a5c98713932a756171c5143c,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,69acd416913815afaaa76a6a4d8c34fc,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,69b5bdf04d382a1ced959e04cf75c5da,0.3188,51.5095,14.5095,0.0494,0.038,0.0152,0.0152,8.9087,0
FakeInst,variety3,69cbfa9b373da7e003d919af0a8a2f49,0.2206,43.7966,6.7966,0.0254,0.0085,0.0593,0.0,3.161,0
FakeInst,variety3,69eb764b9bd97dd4e9bc3d4a460ad194,0.3188,51.5095,14.5095,0.0494,0.038,0.0152,0.0152,8.9087,0
FakeInst,variety3,6a0965c4411fd24ed7c37f5629f12dfa,0.2252,43.9649,6.9649,0.0263,0.0088,0.0614,0.0,3.1842,0
FakeInst,variety3,6a383e0557dd61e912d229fe36aa406b,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,6b2f692ac226f40b5c532225926d5b2a,0.3129,51.2923,14.2923,0.05,0.0615,0.0077,0.0154,8.8154,0
FakeInst,variety3,6b496c63c15db85c6b0dfafa49aded12,0.3193,51.3741,14.3741,0.0481,0.0593,0.0148,0.0148,8.8,0
FakeInst,variety3,6b79f920fa47b51a8e3cd4e4e8aa1e22,0.3168,51.3019,14.3019,0.0491,0.0604,0.0075,0.0151,8.7358,0
FakeInst,variety3,6b7e36f2590df6bf2ea18514facf6a10,0.2222,43.7983,6.7983,0.0252,0.0084,0.0588,0.0,3.1261,0
FakeInst,variety3,6bc2bed2017ccb0065e09e34300d3d57,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,6bc36fb69e05430753540409d429a549,0.3203,52.2337,15.2337,0.0498,0.0383,0.0077,0.0153,9.5824,0
FakeInst,variety3,6bcaf0d60338240ca89cbbdaa7f50710,0.3193,51.3741,14.3741,0.0481,0.0593,0.0148,0.0148,8.8,0
FakeInst,variety3,6bf04051084a7fd2022d43900322e187,0.2289,45.602,8.602,0.0306,0.0306,0.0102,0.0306,4.7551,0
FakeInst,variety3,6c3aa19ccc12fc3ec2f938c85312029d,0.2666,46.9554,9.9554,0.0357,0.0446,0.0714,0.0089,5.3482,0
FakeInst,variety3,6c3e036f8cf814a42d39e34ac6a9dced,0.3124,51.0855,14.0855,0.0409,0.0149,0.0223,0.0149,8.5985,0
FakeInst,variety3,6c3f6d1083b652c9924e6f60e2bff826,0.2742,47.1622,10.1622,0.036,0.045,0.0721,0.009,5.4414,0
FakeInst,variety3,6c4a5b758c3a5f98ca63212827e93a14,0.2341,44.95,7.95,0.05,0.0143,0.05,0.0143,4.0786,0
FakeInst,variety3,6c575d2497384f290fe5983c09d18dbb,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,6d17401e20dbdc5ccad56c13784c0d66,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,6decc1b3b97edc671960b7df84a23274,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,6df21bf5ccdf63a571068db681e9ef4d,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,6e18ab94ff2c1b09abe01f688e122149,0.2567,46.1754,9.1754,0.0351,0.0263,0.0,0.0088,4.8509,0
FakeInst,variety3,6e28c0f96c3603837db3bb8da4aa8819,0.3188,51.5095,14.5095,0.0494,0.038,0.0152,0.0152,8.9087,0
FakeInst,variety3,6e48d2daf3663a8259e21b416c0c588c,0.3093,50.8686,13.8686,0.0401,0.0182,0.0219,0.0146,8.4307,0
FakeInst,variety3,6e5e8f28270d3f9fb84147d1a732fc46,0.2327,45.2371,8.2371,0.0,0.0309,0.0,0.0103,4.3093,0
FakeInst,variety3,6e84141538736b8f3ba9aa94ac705298,0.2206,43.7966,6.7966,0.0254,0.0085,0.0593,0.0,3.161,0
FakeInst,variety3,6e863a845c76d0220df4d75889250742,0.2327,45.2371,8.2371,0.0,0.0309,0.0,0.0103,4.3093,0
FakeInst,variety3,6ea2e44f5a772fa1e411c7f4cf1f3f04,0.2655,46.6452,9.6452,0.0323,0.0323,0.0323,0.0081,5.2339,0
FakeInst,variety3,6ee0794bfcc2dbf3919c0e80d32535a8,0.3129,51.298,14.298,0.0431,0.0157,0.0157,0.0157,8.8,0
FakeInst,variety3,6ee214d4ebd89e5e99633528fe8cf755,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,6f5e0ed751a0a91cf87bc6beaf578f18,0.3173,51.2519,14.2519,0.0489,0.0602,0.015,0.015,8.6955,0
FakeInst,variety3,6f6f1394856ce6154dc56e0dea870fd5,0.3155,51.2612,14.2612,0.0485,0.0373,0.0149,0.0149,8.7351,0
FakeInst,variety3,6ff6f3bf0174dea7c99e19c855a36e58,0.2196,43.7064,6.7064,0.0275,0.0092,0.0459,0.0183,3.0183,0
FakeInst,variety3,70e38223597a9d5a2268d741c362af3f,0.3171,51.2426,14.2426,0.0478,0.0588,0.0147,0.0147,8.7132,0
FakeInst,variety3,70f17a9927916dae16659fd3a032797a,0.2226,43.9478,6.9478,0.0261,0.0087,0.0435,0.0,3.2522,0
FakeInst,variety3,712771664c6e60ac742cb569f66a855c,0.2535,46.1746,9.1746,0.0317,0.0397,0.0635,0.0079,4.8254,0
FakeInst,variety3,713f21cc691feec1d74f2509b4997cf8,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,718bb1794e9c5f91b5a2df999fe2ce46,0.3133,51.0669,14.0669,0.0446,0.0149,0.0223,0.0149,8.5836,0
FakeInst,variety3,71b9b970b7242a4573bfa8eddf71c9e8,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,71ed91a8d3e4d06c74f26eb2442db8d0,0.2215,44.1942,7.1942,0.0291,0.0097,0.0485,0.0388,3.5146,0
FakeInst,variety3,734ecdb8e4ab188f5aa275ed2e3265cb,0.2529,46.1429,9.1429,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,73b5351b0b10969e562a0ebeae357451,0.3073,50.847,13.847,0.041,0.0187,0.0149,0.0149,8.4478,0
FakeInst,variety3,73b58c38c2d31c0b48468d2f629576b3,0.3199,51.4,14.4,0.0481,0.0593,0.0148,0.0148,8.8,0
FakeInst,variety3,73b9c03c67cb7dc625976ce420039358,0.32,51.4074,14.4074,0.0481,0.0593,0.0148,0.0148,8.8111,0
FakeInst,variety3,73f12ce6f9efab2c2c68a047f4cd7762,0.2222,44.0179,7.0179,0.0268,0.0089,0.0625,0.0,3.3214,0
FakeInst,variety3,741bcd78c618a8153fbd18b1a6c71348,0.3188,51.5095,14.5095,0.0494,0.038,0.0152,0.0152,8.9087,0
FakeInst,variety3,74384028bd6708044b82e48ed20d1c88,0.2327,45.2371,8.2371,0.0,0.0309,0.0,0.0103,4.3093,0
FakeInst,variety3,744d2adcce1e00b9b8db887de29de6de,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,74acb5db424ae2dd6bb462c1106359ba,0.2539,46.1746,9.1746,0.0317,0.0397,0.0635,0.0079,4.8095,0
FakeInst,variety3,74b6098ac92ee92b54b5aefc8ecd5325,0.316,51.282,14.282,0.0489,0.0602,0.0075,0.015,8.7519,0
FakeInst,variety3,74f85f4ba3617f5d56d6aecacf6d45df,0.2733,47.1818,10.1818,0.0364,0.0455,0.0727,0.0091,5.4909,0
FakeInst,variety3,7546d8ab7e65e9432a7ea6ca837aed9e,0.2601,46.2768,9.2768,0.0357,0.0268,0.0,0.0089,4.8393,0
FakeInst,variety3,75959acb6554a691364f0a5fb6477f81,0.3202,51.4706,14.4706,0.0549,0.0392,0.0078,0.0157,8.8431,0
FakeInst,variety3,75a14df3a82fcc3c08bd31c701b84d2c,0.2235,44.1339,7.1339,0.0268,0.0089,0.0625,0.0,3.4286,0
FakeInst,variety3,75a24a54e6fa62d092504498e8655ee0,0.3196,51.3962,14.3962,0.05,0.0385,0.0154,0.0154,8.7769,0
